task_id,learner_id,resampling_id,iters,classif.auc,num.trees,mtry,min.node.size
coup,classif.ranger,repeated_cv,5,0.7485254586994529,2288,14,130
coup,classif.ranger,repeated_cv,5,0.752939632506187,2477,13,301
