task_id,learner_id,resampling_id,iters,classif.auc,num.trees,mtry,min.node.size
coup,classif.ranger,repeated_cv,32,0.8317356007678129,1399,33,154
coup,classif.ranger,repeated_cv,32,0.8324176549622455,576,36,345
coup,classif.ranger,repeated_cv,32,0.8288676437746247,619,51,29
coup,classif.ranger,repeated_cv,32,0.8261364250576151,1152,8,10
coup,classif.ranger,repeated_cv,32,0.8278624114041199,1824,37,23
coup,classif.ranger,repeated_cv,32,0.8298091067170573,1810,18,135
coup,classif.ranger,repeated_cv,32,0.8263926114222298,2030,4,122
coup,classif.ranger,repeated_cv,32,0.8311705239080286,2023,49,10
coup,classif.ranger,repeated_cv,32,0.8317070123072109,768,27,169
coup,classif.ranger,repeated_cv,32,0.8297652983952165,2225,46,61
coup,classif.ranger,repeated_cv,32,0.8336977041403504,1287,43,338
failed,classif.ranger,repeated_cv,32,0.8215222402934855,1104,53,5
failed,classif.ranger,repeated_cv,32,0.8214795196014222,1605,23,222
failed,classif.ranger,repeated_cv,32,0.8236476117565925,1970,21,222
failed,classif.ranger,repeated_cv,32,0.819326496145393,1853,37,91
failed,classif.ranger,repeated_cv,32,0.8229325744476055,1663,42,377
failed,classif.ranger,repeated_cv,32,0.8227301467129569,786,19,277
failed,classif.ranger,repeated_cv,32,0.8227792555483694,1756,47,266
failed,classif.ranger,repeated_cv,32,0.8223269543705571,2303,31,301
failed,classif.ranger,repeated_cv,32,0.8218993493859307,537,24,313
failed,classif.ranger,repeated_cv,32,0.8235544875189822,1684,28,349
failed,classif.ranger,repeated_cv,32,0.8205132727649888,863,17,170
failed,classif.ranger,repeated_cv,32,0.8201143260563337,1508,49,227
failed,classif.ranger,repeated_cv,32,0.8232827959011152,1102,40,340
failed,classif.ranger,repeated_cv,32,0.8221199434174372,577,31,227
failed,classif.ranger,repeated_cv,32,0.8205167929143309,973,40,190
failed,classif.ranger,repeated_cv,32,0.8150713283663742,1572,1,98
failed,classif.ranger,repeated_cv,32,0.8192085477831276,2340,31,118
failed,classif.ranger,repeated_cv,32,0.8219326061057005,1474,14,50
failed,classif.ranger,repeated_cv,32,0.8194487456443181,1948,11,18
failed,classif.ranger,repeated_cv,32,0.8184815848074195,1508,20,77
failed,classif.ranger,repeated_cv,32,0.8203824387847817,835,42,138
failed,classif.ranger,repeated_cv,32,0.821070165903507,1606,52,229
failed,classif.ranger,repeated_cv,32,0.823125214248933,1182,22,206
failed,classif.ranger,repeated_cv,32,0.8227574578644157,2126,9,347
failed,classif.ranger,repeated_cv,32,0.8242384354336042,1625,20,369
failed,classif.ranger,repeated_cv,32,0.8171605906473252,941,43,57
failed,classif.ranger,repeated_cv,32,0.8231930182477828,2265,28,274
failed,classif.ranger,repeated_cv,32,0.8228265327291324,1172,32,336
failed,classif.ranger,repeated_cv,32,0.821386965678702,1542,36,142
failed,classif.ranger,repeated_cv,32,0.8228965333072973,1270,43,303
failed,classif.ranger,repeated_cv,32,0.8210458361576887,2132,9,56
failed,classif.ranger,repeated_cv,32,0.8222420259975766,723,9,191
failed,classif.ranger,repeated_cv,32,0.8213063724296285,1025,56,364
failed,classif.ranger,repeated_cv,32,0.8215761722461173,1130,32,239
failed,classif.ranger,repeated_cv,32,0.8239127099857706,1111,25,235
failed,classif.ranger,repeated_cv,32,0.8223191134036054,1184,10,311
failed,classif.ranger,repeated_cv,32,0.8186382922035189,1271,42,128
failed,classif.ranger,repeated_cv,32,0.8143321533822878,615,55,19
failed,classif.ranger,repeated_cv,32,0.823539685914974,1304,15,345
failed,classif.ranger,repeated_cv,32,0.8232789136950545,1716,43,375
failed,classif.ranger,repeated_cv,32,0.8229226298882414,1909,41,354
failed,classif.ranger,repeated_cv,32,0.821469089975572,1347,8,105
failed,classif.ranger,repeated_cv,32,0.8211249694592692,1414,57,267
failed,classif.ranger,repeated_cv,32,0.8185827610235629,1999,59,3
failed,classif.ranger,repeated_cv,32,0.8205561021958815,981,10,167
failed,classif.ranger,repeated_cv,32,0.8201399836288357,2011,42,197
failed,classif.ranger,repeated_cv,32,0.8188426757914031,547,59,263
failed,classif.ranger,repeated_cv,32,0.820872111700109,935,3,132
failed,classif.ranger,repeated_cv,32,0.8182760028409122,1855,46,85
failed,classif.ranger,repeated_cv,32,0.8220224116363277,2410,7,383
