task_id,year,learner_id,resampling_id,iters,classif.auc,num.trees,mtry,min.node.size
coup,2010,classif.ranger,repeated_cv,16,0.8338104661220548,1000,15,189
coup,2010,classif.ranger,repeated_cv,16,0.83646832183982,1000,20,24
coup,2010,classif.ranger,repeated_cv,16,0.8338764193331254,1000,13,276
coup,2010,classif.ranger,repeated_cv,16,0.8353498101058511,1000,25,241
coup,2010,classif.ranger,repeated_cv,16,0.8352687090463443,1000,28,194
coup,2010,classif.ranger,repeated_cv,16,0.8342587359447627,1000,17,213
coup,2010,classif.ranger,repeated_cv,16,0.8317261001874204,1000,9,121
coup,2010,classif.ranger,repeated_cv,16,0.8334247094122149,1000,12,26
coup,2010,classif.ranger,repeated_cv,16,0.8337810680635369,1000,29,79
coup,2010,classif.ranger,repeated_cv,16,0.8351211370182822,1000,19,294
coup,2010,classif.ranger,repeated_cv,16,0.8302208733013748,1000,8,196
coup,2010,classif.ranger,repeated_cv,16,0.8443124705386907,1000,20,8
coup,2010,classif.ranger,repeated_cv,16,0.8321524668682703,1000,26,125
coup,2010,classif.ranger,repeated_cv,16,0.8342494251224478,1000,28,189
coup,2010,classif.ranger,repeated_cv,16,0.8354682317497003,1000,23,285
coup,2010,classif.ranger,repeated_cv,16,0.8353618383750256,1000,10,16
coup,2010,classif.ranger,repeated_cv,16,0.8337505644171611,1000,23,233
coup,2010,classif.ranger,repeated_cv,16,0.8339132349115844,1000,18,41
coup,2010,classif.ranger,repeated_cv,16,0.8329413863336507,1000,13,47
coup,2010,classif.ranger,repeated_cv,16,0.8449416904605634,1000,21,9
