task_id,year,learner_id,resampling_id,iters,classif.auc,num.trees,mtry,min.node.size
attempt,2016,classif.ranger,repeated_cv,16,0.8255264093885194,1000,18,32
attempt,2016,classif.ranger,repeated_cv,16,0.8277102172099332,1000,18,284
attempt,2016,classif.ranger,repeated_cv,16,0.825599469501702,1000,25,44
attempt,2016,classif.ranger,repeated_cv,16,0.8255455237771455,1000,20,107
attempt,2016,classif.ranger,repeated_cv,16,0.8260071945250902,1000,12,256
attempt,2016,classif.ranger,repeated_cv,16,0.827078120563075,1000,22,168
attempt,2016,classif.ranger,repeated_cv,16,0.8243668395514595,1000,11,91
attempt,2016,classif.ranger,repeated_cv,16,0.8257525739013042,1000,11,191
attempt,2016,classif.ranger,repeated_cv,16,0.8250096858799143,1000,11,16
attempt,2016,classif.ranger,repeated_cv,16,0.8259023978521427,1000,22,64
attempt,2016,classif.ranger,repeated_cv,16,0.8275524417931472,1000,15,234
attempt,2016,classif.ranger,repeated_cv,16,0.8277471195686263,1000,17,224
attempt,2016,classif.ranger,repeated_cv,16,0.8292236218122441,1000,27,275
attempt,2016,classif.ranger,repeated_cv,16,0.8275421548370089,1000,19,193
attempt,2016,classif.ranger,repeated_cv,16,0.8236125185818102,1000,8,14
attempt,2016,classif.ranger,repeated_cv,16,0.8270374272848292,1000,17,165
attempt,2016,classif.ranger,repeated_cv,16,0.8269098951052358,1000,21,144
attempt,2016,classif.ranger,repeated_cv,16,0.8289139822463584,1000,28,2
attempt,2016,classif.ranger,repeated_cv,16,0.8249290361298202,1000,18,76
attempt,2016,classif.ranger,repeated_cv,16,0.8268712878992996,1000,17,175
