task_id,year,learner_id,resampling_id,iters,classif.auc,num.trees,mtry,min.node.size
failed,2014,classif.ranger,repeated_cv,16,0.8232950113679214,1000,30,162
failed,2014,classif.ranger,repeated_cv,16,0.8242051278892051,1000,27,223
failed,2014,classif.ranger,repeated_cv,16,0.8238275193535041,1000,27,241
failed,2014,classif.ranger,repeated_cv,16,0.8246556620835893,1000,21,151
failed,2014,classif.ranger,repeated_cv,16,0.8237279027304094,1000,24,135
failed,2014,classif.ranger,repeated_cv,16,0.822544088051543,1000,28,42
failed,2014,classif.ranger,repeated_cv,16,0.8262820764468743,1000,16,49
failed,2014,classif.ranger,repeated_cv,16,0.827536826618157,1000,8,227
failed,2014,classif.ranger,repeated_cv,16,0.8255076886976297,1000,14,164
failed,2014,classif.ranger,repeated_cv,16,0.826032440112297,1000,20,108
failed,2014,classif.ranger,repeated_cv,16,0.8247571174206436,1000,23,192
failed,2014,classif.ranger,repeated_cv,16,0.8254507228198574,1000,14,166
failed,2014,classif.ranger,repeated_cv,16,0.8308488594964515,1000,26,3
failed,2014,classif.ranger,repeated_cv,16,0.8264869615152799,1000,10,23
failed,2014,classif.ranger,repeated_cv,16,0.8247336797174464,1000,17,149
failed,2014,classif.ranger,repeated_cv,16,0.8277454517135069,1000,9,198
failed,2014,classif.ranger,repeated_cv,16,0.8267553730899346,1000,9,133
failed,2014,classif.ranger,repeated_cv,16,0.8278255064047314,1000,27,9
failed,2014,classif.ranger,repeated_cv,16,0.8283993752146268,1000,10,273
failed,2014,classif.ranger,repeated_cv,16,0.8251822648595661,1000,23,224
