task_id,year,learner_id,resampling_id,iters,classif.auc,num.trees,mtry,min.node.size
attempt,2013,classif.ranger,repeated_cv,16,0.8271730745770361,1000,29,51
attempt,2013,classif.ranger,repeated_cv,16,0.824500285028898,1000,8,75
attempt,2013,classif.ranger,repeated_cv,16,0.8277829328362164,1000,18,197
attempt,2013,classif.ranger,repeated_cv,16,0.8273968683147506,1000,11,157
attempt,2013,classif.ranger,repeated_cv,16,0.8287269207341634,1000,28,168
attempt,2013,classif.ranger,repeated_cv,16,0.8271102147140901,1000,14,15
attempt,2013,classif.ranger,repeated_cv,16,0.829346405058397,1000,28,159
attempt,2013,classif.ranger,repeated_cv,16,0.8301345151428066,1000,24,234
attempt,2013,classif.ranger,repeated_cv,16,0.8274440185390305,1000,24,74
attempt,2013,classif.ranger,repeated_cv,16,0.8295763509657494,1000,27,215
attempt,2013,classif.ranger,repeated_cv,16,0.8253766931446578,1000,13,74
attempt,2013,classif.ranger,repeated_cv,16,0.8275438632942125,1000,22,117
attempt,2013,classif.ranger,repeated_cv,16,0.8287470826546915,1000,14,281
attempt,2013,classif.ranger,repeated_cv,16,0.8305445395694466,1000,28,238
attempt,2013,classif.ranger,repeated_cv,16,0.8279495567164319,1000,12,184
attempt,2013,classif.ranger,repeated_cv,16,0.8282472494672705,1000,30,118
attempt,2013,classif.ranger,repeated_cv,16,0.82829804287742,1000,15,251
attempt,2013,classif.ranger,repeated_cv,16,0.827630854209419,1000,18,93
attempt,2013,classif.ranger,repeated_cv,16,0.826331229281565,1000,14,73
attempt,2013,classif.ranger,repeated_cv,16,0.8275392661803657,1000,15,27
