task_id,year,learner_id,resampling_id,iters,classif.auc,num.trees,mtry,min.node.size
attempt,2012,classif.ranger,repeated_cv,16,0.8278459829420783,1000,17,205
attempt,2012,classif.ranger,repeated_cv,16,0.8251047749947971,1000,26,46
attempt,2012,classif.ranger,repeated_cv,16,0.8291149556823555,1000,26,190
attempt,2012,classif.ranger,repeated_cv,16,0.8275696123161972,1000,18,222
attempt,2012,classif.ranger,repeated_cv,16,0.8259009927835363,1000,17,104
attempt,2012,classif.ranger,repeated_cv,16,0.8285433788723522,1000,26,193
attempt,2012,classif.ranger,repeated_cv,16,0.8263313385510256,1000,21,64
attempt,2012,classif.ranger,repeated_cv,16,0.8294534587098548,1000,22,252
attempt,2012,classif.ranger,repeated_cv,16,0.8275674023164558,1000,18,192
attempt,2012,classif.ranger,repeated_cv,16,0.8298834464648931,1000,26,248
attempt,2012,classif.ranger,repeated_cv,16,0.8250172368310045,1000,21,33
attempt,2012,classif.ranger,repeated_cv,16,0.8282114864819677,1000,15,278
attempt,2012,classif.ranger,repeated_cv,16,0.8282225023176518,1000,13,291
attempt,2012,classif.ranger,repeated_cv,16,0.8265982654825912,1000,23,43
attempt,2012,classif.ranger,repeated_cv,16,0.8281698096233192,1000,30,179
attempt,2012,classif.ranger,repeated_cv,16,0.8261659439455129,1000,18,139
attempt,2012,classif.ranger,repeated_cv,16,0.8250901057462052,1000,8,3
attempt,2012,classif.ranger,repeated_cv,16,0.8268250287515787,1000,14,140
attempt,2012,classif.ranger,repeated_cv,16,0.8293208442993263,1000,28,230
attempt,2012,classif.ranger,repeated_cv,16,0.8273557484170145,1000,23,167
