task_id,year,learner_id,resampling_id,iters,classif.auc,num.trees,mtry,min.node.size
failed,2013,classif.ranger,repeated_cv,16,0.829268006595896,1000,16,285
failed,2013,classif.ranger,repeated_cv,16,0.8295603121071974,1000,10,24
failed,2013,classif.ranger,repeated_cv,16,0.8264090055919808,1000,26,214
failed,2013,classif.ranger,repeated_cv,16,0.8292771070315813,1000,12,290
failed,2013,classif.ranger,repeated_cv,16,0.8244381165873478,1000,25,180
failed,2013,classif.ranger,repeated_cv,16,0.8271372568295174,1000,17,17
failed,2013,classif.ranger,repeated_cv,16,0.8263962818655518,1000,13,191
failed,2013,classif.ranger,repeated_cv,16,0.8292234270092322,1000,11,272
failed,2013,classif.ranger,repeated_cv,16,0.8272003061172706,1000,15,169
failed,2013,classif.ranger,repeated_cv,16,0.829254904383002,1000,8,230
failed,2013,classif.ranger,repeated_cv,16,0.8284169438276996,1000,12,52
failed,2013,classif.ranger,repeated_cv,16,0.8260334907670243,1000,27,200
failed,2013,classif.ranger,repeated_cv,16,0.8260698901201504,1000,15,243
failed,2013,classif.ranger,repeated_cv,16,0.8260216824743961,1000,19,104
failed,2013,classif.ranger,repeated_cv,16,0.8243616752451606,1000,26,31
failed,2013,classif.ranger,repeated_cv,16,0.8287848127384831,1000,8,89
failed,2013,classif.ranger,repeated_cv,16,0.8268946698057761,1000,17,173
failed,2013,classif.ranger,repeated_cv,16,0.8279876399766539,1000,13,150
failed,2013,classif.ranger,repeated_cv,16,0.8295436402065466,1000,18,3
failed,2013,classif.ranger,repeated_cv,16,0.8256021584233205,1000,30,210
