task_id,year,learner_id,resampling_id,iters,classif.auc,num.trees,mtry,min.node.size
attempt,2010,classif.ranger,repeated_cv,16,0.8209311893921885,1000,10,285
attempt,2010,classif.ranger,repeated_cv,16,0.821159655395701,1000,14,240
attempt,2010,classif.ranger,repeated_cv,16,0.821544809939591,1000,10,235
attempt,2010,classif.ranger,repeated_cv,16,0.8235246730553909,1000,21,263
attempt,2010,classif.ranger,repeated_cv,16,0.819644850338002,1000,10,128
attempt,2010,classif.ranger,repeated_cv,16,0.8215447419655674,1000,25,65
attempt,2010,classif.ranger,repeated_cv,16,0.8243514855718157,1000,25,298
attempt,2010,classif.ranger,repeated_cv,16,0.8222702829123216,1000,19,118
attempt,2010,classif.ranger,repeated_cv,16,0.8240716675630594,1000,24,241
attempt,2010,classif.ranger,repeated_cv,16,0.8222234923450672,1000,18,230
attempt,2010,classif.ranger,repeated_cv,16,0.8212554589485471,1000,17,103
attempt,2010,classif.ranger,repeated_cv,16,0.8204240030337956,1000,24,75
attempt,2010,classif.ranger,repeated_cv,16,0.820157023474532,1000,21,57
attempt,2010,classif.ranger,repeated_cv,16,0.8240746801794918,1000,27,188
attempt,2010,classif.ranger,repeated_cv,16,0.8188018798554146,1000,8,151
attempt,2010,classif.ranger,repeated_cv,16,0.8219980133379338,1000,20,176
attempt,2010,classif.ranger,repeated_cv,16,0.8234907167795588,1000,26,250
attempt,2010,classif.ranger,repeated_cv,16,0.8200143818032972,1000,26,34
attempt,2010,classif.ranger,repeated_cv,16,0.8211024208223121,1000,11,209
attempt,2010,classif.ranger,repeated_cv,16,0.8215935035163827,1000,19,163
