task_id,year,learner_id,resampling_id,iters,classif.auc,num.trees,mtry,min.node.size
failed,2010,classif.ranger,repeated_cv,16,0.8300888800749306,1000,10,5
failed,2010,classif.ranger,repeated_cv,16,0.8248156532329144,1000,23,266
failed,2010,classif.ranger,repeated_cv,16,0.826066523676176,1000,10,32
failed,2010,classif.ranger,repeated_cv,16,0.8222246320929454,1000,27,97
failed,2010,classif.ranger,repeated_cv,16,0.8235857880183027,1000,25,286
failed,2010,classif.ranger,repeated_cv,16,0.8255029721008225,1000,28,29
failed,2010,classif.ranger,repeated_cv,16,0.8249449341379834,1000,18,225
failed,2010,classif.ranger,repeated_cv,16,0.823821422288602,1000,25,177
failed,2010,classif.ranger,repeated_cv,16,0.8229578265673493,1000,29,153
failed,2010,classif.ranger,repeated_cv,16,0.8241969527495554,1000,24,181
failed,2010,classif.ranger,repeated_cv,16,0.8254300748734843,1000,15,34
failed,2010,classif.ranger,repeated_cv,16,0.8251040917795891,1000,26,278
failed,2010,classif.ranger,repeated_cv,16,0.8223877908196905,1000,18,78
failed,2010,classif.ranger,repeated_cv,16,0.832199662807541,1000,14,3
failed,2010,classif.ranger,repeated_cv,16,0.820046516457237,1000,25,42
failed,2010,classif.ranger,repeated_cv,16,0.8266185182080487,1000,19,4
failed,2010,classif.ranger,repeated_cv,16,0.8257404146461905,1000,16,226
failed,2010,classif.ranger,repeated_cv,16,0.8245899382242455,1000,22,231
failed,2010,classif.ranger,repeated_cv,16,0.8250732737851252,1000,12,149
failed,2010,classif.ranger,repeated_cv,16,0.8250878914977632,1000,23,234
